ticker,company_name,isin,scope,category,stakeholder,wellby_per_dollar,wellby_abs
OR,L'oreal,FR0000120321,upstream,health,gov_communities,-1.842888904083e-06,-0.082067
OR,L'oreal,FR0000120321,own_ops,income_wealth,gov_communities,1.3657665465546274e-09,6.1e-05
OR,L'oreal,FR0000120321,own_ops,income_wealth,shareholders,1.3657665465546274e-09,6.1e-05
OR,L'oreal,FR0000120321,upstream,income_wealth,gov_communities,1.280383814881698e-09,5.7e-05
OR,L'oreal,FR0000120321,upstream,income_wealth,suppliers,2.987562234723962e-09,0.000133
OR,L'oreal,FR0000120321,downstream,leisure,customers,0.00030716024356944777,13.678332
CS,Axa Sa,FR0000120628,own_ops,employment,employees,2.2179024100295092e-05,2.425777
CS,Axa Sa,FR0000120628,upstream,employment,employees,1.2262861819276707e-05,1.341221
CS,Axa Sa,FR0000120628,upstream,employment,suppliers,5.255512208261446e-06,0.574809
CS,Axa Sa,FR0000120628,downstream,health,customers,0.0010961266700883995,119.886199
CS,Axa Sa,FR0000120628,own_ops,health,gov_communities,-2.676101863257732e-09,-0.000293
CS,Axa Sa,FR0000120628,upstream,health,gov_communities,-2.3036778873330503e-08,-0.00252
CS,Axa Sa,FR0000120628,downstream,income_wealth,customers,3.274474309408258e-05,3.581377
CS,Axa Sa,FR0000120628,own_ops,income_wealth,gov_communities,1.817397074765886e-09,0.000199
CS,Axa Sa,FR0000120628,own_ops,income_wealth,shareholders,1.817397074765886e-09,0.000199
CS,Axa Sa,FR0000120628,upstream,income_wealth,gov_communities,1.009534240068473e-09,0.00011
CS,Axa Sa,FR0000120628,upstream,income_wealth,suppliers,2.3555798934931035e-09,0.000258
CS,Axa Sa,FR0000120628,downstream,safety,customers,0.0004997535231916949,54.659331
BN,Danone,FR0000120644,own_ops,employment,employees,2.7849478976353348e-05,0.830582
BN,Danone,FR0000120644,upstream,employment,employees,6.543689380235933e-05,1.951588
BN,Danone,FR0000120644,upstream,employment,suppliers,2.8044383058153998e-05,0.836395
BN,Danone,FR0000120644,own_ops,health,gov_communities,-5.510344320121222e-07,-0.016434
BN,Danone,FR0000120644,upstream,health,gov_communities,-2.3489214518388e-06,-0.070054
BN,Danone,FR0000120644,own_ops,income_wealth,gov_communities,1.0400805340806483e-09,3.1e-05
BN,Danone,FR0000120644,own_ops,income_wealth,shareholders,1.0400805340806483e-09,3.1e-05
BN,Danone,FR0000120644,upstream,income_wealth,gov_communities,1.4632818442920852e-09,4.4e-05
BN,Danone,FR0000120644,upstream,income_wealth,suppliers,3.4143243033481984e-09,0.000102
BN,Danone,FR0000120644,downstream,nutrition,customers,0.0028892969114965427,86.170303
BN,Danone,FR0000120644,downstream,water,customers,-0.00017048720420933419,-5.084605
RI,Pernod Ricard Sa,FR0000120693,downstream,employment,customers,0.0002456539492102535,3.097823
RI,Pernod Ricard Sa,FR0000120693,own_ops,employment,employees,7.485857972357088e-06,0.094401
RI,Pernod Ricard Sa,FR0000120693,upstream,employment,employees,5.2003667892548406e-05,0.655793
RI,Pernod Ricard Sa,FR0000120693,upstream,employment,suppliers,2.2287286239663603e-05,0.281054
RI,Pernod Ricard Sa,FR0000120693,downstream,health,customers,-0.00797775888724205,-100.603666
RI,Pernod Ricard Sa,FR0000120693,own_ops,health,gov_communities,-2.544295814404366e-07,-0.003208
RI,Pernod Ricard Sa,FR0000120693,upstream,health,gov_communities,-3.0304705023047997e-06,-0.038216
RI,Pernod Ricard Sa,FR0000120693,own_ops,income_wealth,gov_communities,8.885767225087194e-10,1.1e-05
RI,Pernod Ricard Sa,FR0000120693,own_ops,income_wealth,shareholders,8.885767225087194e-10,1.1e-05
RI,Pernod Ricard Sa,FR0000120693,upstream,income_wealth,gov_communities,1.5599364670192204e-09,2e-05
RI,Pernod Ricard Sa,FR0000120693,upstream,income_wealth,suppliers,3.6398517563781806e-09,4.6e-05
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,downstream,employment,customers,0.001930871059851776,179.878443
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,own_ops,employment,employees,4.7141164027238936e-05,4.391634
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,upstream,employment,employees,5.0190533967470926e-05,4.675711
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,upstream,employment,suppliers,2.1510228843201827e-05,2.003876
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,downstream,health,customers,0.0005769250297342685,53.745886
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,own_ops,health,gov_communities,-9.632492119854e-07,-0.089736
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,upstream,health,gov_communities,-3.1428368813856e-06,-0.292784
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,downstream,income_wealth,customers,0.0008998194972926226,83.826483
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,own_ops,income_wealth,gov_communities,1.4007496467753303e-09,0.00013
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,own_ops,income_wealth,shareholders,1.4007496467753303e-09,0.00013
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,upstream,income_wealth,gov_communities,1.2579903105467803e-09,0.000117
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,upstream,income_wealth,suppliers,2.935310724609154e-09,0.000273
MC,Lvmh Moet Hennessy Louis Vui,FR0000121014,downstream,knowledge,customers,3.837619654965922e-05,3.575097
EL,Essilorluxottica,FR0000121667,own_ops,employment,employees,5.146602592676012e-05,1.413267
EL,Essilorluxottica,FR0000121667,upstream,employment,employees,3.5853819587652395e-05,0.984553
EL,Essilorluxottica,FR0000121667,upstream,employment,suppliers,1.5365922680422456e-05,0.421951
EL,Essilorluxottica,FR0000121667,downstream,health,customers,0.002728403176847971,74.92249
EL,Essilorluxottica,FR0000121667,own_ops,health,gov_communities,-3.7508556868134395e-07,-0.0103
EL,Essilorluxottica,FR0000121667,upstream,health,gov_communities,-1.8052979427060001e-06,-0.049574
EL,Essilorluxottica,FR0000121667,own_ops,income_wealth,gov_communities,1.5396699334474878e-09,4.2e-05
EL,Essilorluxottica,FR0000121667,own_ops,income_wealth,shareholders,1.5396699334474878e-09,4.2e-05
EL,Essilorluxottica,FR0000121667,upstream,income_wealth,gov_communities,1.1760944601763845e-09,3.2e-05
EL,Essilorluxottica,FR0000121667,upstream,income_wealth,suppliers,2.7442204070782304e-09,7.5e-05
LI,Klepierre,FR0000121964,own_ops,employment,employees,2.525153538174096e-05,0.040873
LI,Klepierre,FR0000121964,upstream,employment,employees,5.261731337508172e-06,0.008517
LI,Klepierre,FR0000121964,upstream,employment,suppliers,2.2550277160749313e-06,0.00365
LI,Klepierre,FR0000121964,own_ops,health,gov_communities,-2.0982530577178975e-09,-3e-06
LI,Klepierre,FR0000121964,upstream,health,gov_communities,-3.986680809664004e-08,-6.5e-05
LI,Klepierre,FR0000121964,downstream,housing,customers,-0.0006107283361068927,-0.988545
LI,Klepierre,FR0000121964,own_ops,income_wealth,gov_communities,2.793302479792097e-09,5e-06
LI,Klepierre,FR0000121964,own_ops,income_wealth,shareholders,2.793302479792097e-09,5e-06
LI,Klepierre,FR0000121964,upstream,income_wealth,gov_communities,4.240136737475343e-10,1e-06
LI,Klepierre,FR0000121964,upstream,income_wealth,suppliers,9.893652387442467e-10,2e-06
SU.FP,Schneider Electric Se,FR0000121972,downstream,employment,customers,0.0004867523730462627,18.896534
SU.FP,Schneider Electric Se,FR0000121972,own_ops,employment,employees,4.578403059828035e-05,1.777412
SU.FP,Schneider Electric Se,FR0000121972,upstream,employment,employees,3.518653735842845e-05,1.366
SU.FP,Schneider Electric Se,FR0000121972,upstream,employment,suppliers,1.5079944582183622e-05,0.585428
SU.FP,Schneider Electric Se,FR0000121972,downstream,energy,customers,0.000941410151430483,36.547103
SU.FP,Schneider Electric Se,FR0000121972,own_ops,health,gov_communities,-1.225028702859e-06,-0.047558
SU.FP,Schneider Electric Se,FR0000121972,upstream,health,gov_communities,-2.4479441339226e-06,-0.095033
SU.FP,Schneider Electric Se,FR0000121972,own_ops,income_wealth,gov_communities,1.439608436952483e-09,5.6e-05
SU.FP,Schneider Electric Se,FR0000121972,own_ops,income_wealth,shareholders,1.439608436952483e-09,5.6e-05
SU.FP,Schneider Electric Se,FR0000121972,upstream,income_wealth,gov_communities,1.2360511545118069e-09,4.8e-05
SU.FP,Schneider Electric Se,FR0000121972,upstream,income_wealth,suppliers,2.8841193605275495e-09,0.000112
SGO,Compagnie De Saint Gobain,FR0000125007,own_ops,employment,employees,4.481662167442455e-05,2.323426
SGO,Compagnie De Saint Gobain,FR0000125007,upstream,employment,employees,2.3907165980394478e-05,1.239418
SGO,Compagnie De Saint Gobain,FR0000125007,upstream,employment,suppliers,1.024592827731192e-05,0.531179
SGO,Compagnie De Saint Gobain,FR0000125007,own_ops,health,gov_communities,-3.270633015459e-06,-0.169559
SGO,Compagnie De Saint Gobain,FR0000125007,upstream,health,gov_communities,-1.4323587603642e-06,-0.074258
SGO,Compagnie De Saint Gobain,FR0000125007,downstream,housing,customers,0.0006481245236223223,33.600687
SGO,Compagnie De Saint Gobain,FR0000125007,downstream,income_wealth,customers,0.00039837736644194704,20.653058
SGO,Compagnie De Saint Gobain,FR0000125007,own_ops,income_wealth,gov_communities,1.7483374039156823e-09,9.1e-05
SGO,Compagnie De Saint Gobain,FR0000125007,own_ops,income_wealth,shareholders,1.7483374039156823e-09,9.1e-05
SGO,Compagnie De Saint Gobain,FR0000125007,upstream,income_wealth,gov_communities,1.0436168084790769e-09,5.4e-05
SGO,Compagnie De Saint Gobain,FR0000125007,upstream,income_wealth,suppliers,2.4351058864511793e-09,0.000126
GLE,Societe Generale Sa,FR0000130809,own_ops,employment,employees,5.5649165423172585e-05,5.034639
GLE,Societe Generale Sa,FR0000130809,upstream,employment,employees,1.7387515305416174e-05,1.573067
GLE,Societe Generale Sa,FR0000130809,upstream,employment,suppliers,7.451792273749789e-06,0.674171
GLE,Societe Generale Sa,FR0000130809,own_ops,health,gov_communities,-5.436470440924853e-09,-0.000492
GLE,Societe Generale Sa,FR0000130809,upstream,health,gov_communities,-3.412773949444639e-08,-0.003088
GLE,Societe Generale Sa,FR0000130809,downstream,income_wealth,customers,0.002978580362148584,269.475297
GLE,Societe Generale Sa,FR0000130809,own_ops,income_wealth,gov_communities,1.7857679911621913e-09,0.000162
GLE,Societe Generale Sa,FR0000130809,own_ops,income_wealth,shareholders,1.7857679911621913e-09,0.000162
GLE,Societe Generale Sa,FR0000130809,upstream,income_wealth,gov_communities,1.0285158355304846e-09,9.3e-05
GLE,Societe Generale Sa,FR0000130809,upstream,income_wealth,suppliers,2.399870282904464e-09,0.000217
BNP,Bnp Paribas,FR0000131104,own_ops,employment,employees,1.4835202301875953e-05,2.338278
BNP,Bnp Paribas,FR0000131104,upstream,employment,employees,1.24758648203397e-05,1.966407
BNP,Bnp Paribas,FR0000131104,upstream,employment,suppliers,5.346799208717014e-06,0.842746
BNP,Bnp Paribas,FR0000131104,downstream,health,customers,9.105475889088716e-05,14.351767
BNP,Bnp Paribas,FR0000131104,own_ops,health,gov_communities,-3.840956403738091e-09,-0.000605
BNP,Bnp Paribas,FR0000131104,upstream,health,gov_communities,-3.08547983158439e-08,-0.004863
BNP,Bnp Paribas,FR0000131104,downstream,income_wealth,customers,0.0010629096145709379,167.532502
BNP,Bnp Paribas,FR0000131104,own_ops,income_wealth,gov_communities,1.7551887731619776e-09,0.000277
BNP,Bnp Paribas,FR0000131104,own_ops,income_wealth,shareholders,1.7551887731619776e-09,0.000277
BNP,Bnp Paribas,FR0000131104,upstream,income_wealth,gov_communities,1.0468644477898789e-09,0.000165
BNP,Bnp Paribas,FR0000131104,upstream,income_wealth,suppliers,2.4426837115097174e-09,0.000385
ORA,Orange,FR0000133308,downstream,connectivity,customers,0.004589354994252205,218.958739
ORA,Orange,FR0000133308,own_ops,employment,employees,3.2383439225806826e-05,1.545018
ORA,Orange,FR0000133308,upstream,employment,employees,2.203698088180639e-05,1.051387
ORA,Orange,FR0000133308,upstream,employment,suppliers,9.444420377917023e-06,0.450595
ORA,Orange,FR0000133308,own_ops,health,gov_communities,-1.5828174302767809e-09,-7.6e-05
ORA,Orange,FR0000133308,upstream,health,gov_communities,-2.891681261228776e-08,-0.00138
ORA,Orange,FR0000133308,own_ops,income_wealth,gov_communities,1.870489440703913e-09,8.9e-05
ORA,Orange,FR0000133308,own_ops,income_wealth,shareholders,1.870489440703913e-09,8.9e-05
ORA,Orange,FR0000133308,upstream,income_wealth,gov_communities,9.776765590538698e-10,4.7e-05
ORA,Orange,FR0000133308,upstream,income_wealth,suppliers,2.2812453044590295e-09,0.000109
ENGI,Engie,FR0010208488,own_ops,employment,employees,1.9285136424325073e-05,1.721766
ENGI,Engie,FR0010208488,upstream,employment,employees,2.376050049598499e-05,2.121324
ENGI,Engie,FR0010208488,upstream,employment,suppliers,1.0183071641136424e-05,0.909139
ENGI,Engie,FR0010208488,downstream,energy,customers,0.0008679762351660907,77.492427
ENGI,Engie,FR0010208488,own_ops,health,gov_communities,-4.6632282100212005e-06,-0.41633
ENGI,Engie,FR0010208488,upstream,health,gov_communities,-2.290501786416e-06,-0.204495
ENGI,Engie,FR0010208488,own_ops,income_wealth,gov_communities,1.4821949834232337e-09,0.000132
ENGI,Engie,FR0010208488,own_ops,income_wealth,shareholders,1.4821949834232337e-09,0.000132
ENGI,Engie,FR0010208488,upstream,income_wealth,gov_communities,1.2049400848093531e-09,0.000108
ENGI,Engie,FR0010208488,upstream,income_wealth,suppliers,2.8115268645551573e-09,0.000251
ALO,Alstom,FR0010220475,own_ops,employment,employees,4.125839483133001e-05,0.790394
ALO,Alstom,FR0010220475,upstream,employment,employees,3.1343779252850935e-05,0.600458
ALO,Alstom,FR0010220475,upstream,employment,suppliers,1.3433048251221828e-05,0.257339
ALO,Alstom,FR0010220475,own_ops,health,gov_communities,-7.817246775882e-07,-0.014976
ALO,Alstom,FR0010220475,upstream,health,gov_communities,-1.8195306714372002e-06,-0.034857
ALO,Alstom,FR0010220475,own_ops,income_wealth,gov_communities,1.367997707164857e-09,2.6e-05
ALO,Alstom,FR0010220475,own_ops,income_wealth,shareholders,1.367997707164857e-09,2.6e-05
ALO,Alstom,FR0010220475,upstream,income_wealth,gov_communities,1.2790281839051077e-09,2.5e-05
ALO,Alstom,FR0010220475,upstream,income_wealth,suppliers,2.9843990957785845e-09,5.7e-05
ALO,Alstom,FR0010220475,downstream,mobility,customers,0.0019445000102096713,37.251092
LR,Legrand Sa,FR0010307819,own_ops,employment,employees,1.487503352940383e-05,0.135383
LR,Legrand Sa,FR0010307819,upstream,employment,employees,3.252123276204211e-05,0.295988
LR,Legrand Sa,FR0010307819,upstream,employment,suppliers,1.3937671183732335e-05,0.126852
LR,Legrand Sa,FR0010307819,downstream,energy,customers,0.0005800220087669665,5.279005
LR,Legrand Sa,FR0010307819,own_ops,health,gov_communities,-3.290378735700317e-08,-0.000299
LR,Legrand Sa,FR0010307819,upstream,health,gov_communities,-6.25165577628e-07,-0.00569
LR,Legrand Sa,FR0010307819,own_ops,income_wealth,gov_communities,1.3385228712510195e-09,1.2e-05
LR,Legrand Sa,FR0010307819,own_ops,income_wealth,shareholders,1.3385228712510195e-09,1.2e-05
LR,Legrand Sa,FR0010307819,upstream,income_wealth,gov_communities,1.296704884479347e-09,1.2e-05
LR,Legrand Sa,FR0010307819,upstream,income_wealth,suppliers,3.0256447304518094e-09,2.8e-05
URW,Unibail-Rodamco-Westfield,FR0013326246,own_ops,employment,employees,2.2312857156975307e-05,0.073854
URW,Unibail-Rodamco-Westfield,FR0013326246,upstream,employment,employees,6.228590293636287e-06,0.020616
URW,Unibail-Rodamco-Westfield,FR0013326246,upstream,employment,suppliers,2.6693958401298374e-06,0.008836
URW,Unibail-Rodamco-Westfield,FR0013326246,own_ops,health,gov_communities,-7.057707438037918e-10,-2e-06
URW,Unibail-Rodamco-Westfield,FR0013326246,upstream,health,gov_communities,-1.3394171028296918e-08,-4.4e-05
URW,Unibail-Rodamco-Westfield,FR0013326246,downstream,housing,customers,-0.0005575776235157824,-1.845543
URW,Unibail-Rodamco-Westfield,FR0013326246,own_ops,income_wealth,gov_communities,2.6438019743425963e-09,9e-06
URW,Unibail-Rodamco-Westfield,FR0013326246,own_ops,income_wealth,shareholders,2.6438019743425963e-09,9e-06
URW,Unibail-Rodamco-Westfield,FR0013326246,upstream,income_wealth,gov_communities,5.137133265161656e-10,2e-06
URW,Unibail-Rodamco-Westfield,FR0013326246,upstream,income_wealth,suppliers,1.1986644285377196e-09,4e-06
DSY,Dassault Systemes Se,FR0014003TT8,own_ops,employment,employees,2.869286804044523e-05,0.18465
DSY,Dassault Systemes Se,FR0014003TT8,upstream,employment,employees,1.634982206151245e-05,0.105217
DSY,Dassault Systemes Se,FR0014003TT8,upstream,employment,suppliers,7.007066597791051e-06,0.045093
DSY,Dassault Systemes Se,FR0014003TT8,own_ops,health,gov_communities,-1.2272517169969105e-09,-8e-06
DSY,Dassault Systemes Se,FR0014003TT8,upstream,health,gov_communities,-2.0337042377885107e-08,-0.000131
DSY,Dassault Systemes Se,FR0014003TT8,own_ops,income_wealth,gov_communities,2.2338044782687974e-09,1.4e-05
DSY,Dassault Systemes Se,FR0014003TT8,own_ops,income_wealth,shareholders,2.2338044782687974e-09,1.4e-05
DSY,Dassault Systemes Se,FR0014003TT8,upstream,income_wealth,gov_communities,7.596857628293571e-10,5e-06
DSY,Dassault Systemes Se,FR0014003TT8,upstream,income_wealth,suppliers,1.7726001132685001e-09,1.1e-05
DSY,Dassault Systemes Se,FR0014003TT8,downstream,knowledge,customers,0.002748815065481655,17.689685
ANTO,Antofagasta Plc,GB0000456144,downstream,employment,customers,0.002444817049322846,15.465086
ANTO,Antofagasta Plc,GB0000456144,own_ops,employment,employees,6.248179984079765e-05,0.395239
ANTO,Antofagasta Plc,GB0000456144,upstream,employment,employees,3.578697705673008e-05,0.226376
ANTO,Antofagasta Plc,GB0000456144,upstream,employment,suppliers,1.5337275881455748e-05,0.097018
ANTO,Antofagasta Plc,GB0000456144,own_ops,health,gov_communities,-2.3656631356382402e-05,-0.149644
ANTO,Antofagasta Plc,GB0000456144,upstream,health,gov_communities,-3.8983067384994e-06,-0.024659
ANTO,Antofagasta Plc,GB0000456144,own_ops,income_wealth,gov_communities,1.8082595300280512e-09,1.1e-05
ANTO,Antofagasta Plc,GB0000456144,own_ops,income_wealth,shareholders,1.8082595300280512e-09,1.1e-05
ANTO,Antofagasta Plc,GB0000456144,upstream,income_wealth,gov_communities,8.690043456308148e-10,5e-06
ANTO,Antofagasta Plc,GB0000456144,upstream,income_wealth,suppliers,2.0276768064719012e-09,1.3e-05
DGE,Diageo Plc,GB0002374006,downstream,employment,customers,0.0008444161531572763,17.38297
DGE,Diageo Plc,GB0002374006,own_ops,employment,employees,1.2739975197066308e-05,0.262262
DGE,Diageo Plc,GB0002374006,upstream,employment,employees,5.808210852549752e-05,1.195666
DGE,Diageo Plc,GB0002374006,upstream,employment,suppliers,2.4892332225213223e-05,0.512428
DGE,Diageo Plc,GB0002374006,downstream,health,customers,-0.011301130336632145,-232.642648
DGE,Diageo Plc,GB0002374006,own_ops,health,gov_communities,-2.589535173520307e-07,-0.005331
DGE,Diageo Plc,GB0002374006,upstream,health,gov_communities,-2.8907500005582e-06,-0.059508
DGE,Diageo Plc,GB0002374006,downstream,income_wealth,customers,2.7452155122849672e-05,0.565124
DGE,Diageo Plc,GB0002374006,own_ops,income_wealth,gov_communities,9.997342884537867e-10,2.1e-05
DGE,Diageo Plc,GB0002374006,own_ops,income_wealth,shareholders,9.997342884537867e-10,2.1e-05
DGE,Diageo Plc,GB0002374006,upstream,income_wealth,gov_communities,1.4778066312895706e-09,3e-05
DGE,Diageo Plc,GB0002374006,upstream,income_wealth,suppliers,3.4482154730089983e-09,7.1e-05
DGE,Diageo Plc,GB0002374006,downstream,nutrition,customers,5.142196613794028e-05,1.058562
BATS,British American Tobacco Plc,GB0002875804,own_ops,employment,employees,2.390217988265896e-05,0.812287
BATS,British American Tobacco Plc,GB0002875804,upstream,employment,employees,5.073489829706328e-05,1.724166
BATS,British American Tobacco Plc,GB0002875804,upstream,employment,suppliers,2.174352784159855e-05,0.738928
BATS,British American Tobacco Plc,GB0002875804,downstream,health,customers,-0.004827280915286631,-164.049448
BATS,British American Tobacco Plc,GB0002875804,own_ops,health,gov_communities,-2.6940335721953084e-07,-0.009155
BATS,British American Tobacco Plc,GB0002875804,upstream,health,gov_communities,-1.5299832253104e-06,-0.051995
BATS,British American Tobacco Plc,GB0002875804,own_ops,income_wealth,gov_communities,1.396353545107604e-09,4.7e-05
BATS,British American Tobacco Plc,GB0002875804,own_ops,income_wealth,shareholders,1.396353545107604e-09,4.7e-05
BATS,British American Tobacco Plc,GB0002875804,upstream,income_wealth,gov_communities,1.1895960950547542e-09,4e-05
BATS,British American Tobacco Plc,GB0002875804,upstream,income_wealth,suppliers,2.7757242217944263e-09,9.4e-05
IMB,Imperial Brands Plc,GB0004544929,own_ops,employment,employees,3.121555275530567e-05,0.701563
IMB,Imperial Brands Plc,GB0004544929,upstream,employment,employees,4.479202776282151e-05,1.006691
IMB,Imperial Brands Plc,GB0004544929,upstream,employment,suppliers,1.9196583326923505e-05,0.431439
IMB,Imperial Brands Plc,GB0004544929,downstream,health,customers,-0.005608026514784459,-126.039138
IMB,Imperial Brands Plc,GB0004544929,own_ops,health,gov_communities,-3.909763406383212e-07,-0.008787
IMB,Imperial Brands Plc,GB0004544929,upstream,health,gov_communities,-1.3972160996646e-06,-0.031402
IMB,Imperial Brands Plc,GB0004544929,own_ops,income_wealth,gov_communities,1.3833751193354991e-09,3.1e-05
IMB,Imperial Brands Plc,GB0004544929,own_ops,income_wealth,shareholders,1.3833751193354991e-09,3.1e-05
IMB,Imperial Brands Plc,GB0004544929,upstream,income_wealth,gov_communities,1.2014277929519823e-09,2.7e-05
IMB,Imperial Brands Plc,GB0004544929,upstream,income_wealth,suppliers,2.803331516887959e-09,6.3e-05
HSBA,Hsbc Holdings Plc,GB0005405286,own_ops,employment,employees,3.479503681872801e-05,4.712253
HSBA,Hsbc Holdings Plc,GB0005405286,upstream,employment,employees,1.3747475254325349e-05,1.861805
HSBA,Hsbc Holdings Plc,GB0005405286,upstream,employment,suppliers,5.8917751089965774e-06,0.797916
HSBA,Hsbc Holdings Plc,GB0005405286,own_ops,health,gov_communities,-2.8814326720907264e-09,-0.00039
HSBA,Hsbc Holdings Plc,GB0005405286,upstream,health,gov_communities,-5.197374579466831e-08,-0.007039
HSBA,Hsbc Holdings Plc,GB0005405286,downstream,income_wealth,customers,0.001848719980928934,250.370062
HSBA,Hsbc Holdings Plc,GB0005405286,own_ops,income_wealth,gov_communities,2.144610166452221e-09,0.00029
HSBA,Hsbc Holdings Plc,GB0005405286,own_ops,income_wealth,shareholders,2.144610166452221e-09,0.00029
HSBA,Hsbc Holdings Plc,GB0005405286,upstream,income_wealth,gov_communities,8.132001471571327e-10,0.00011
HSBA,Hsbc Holdings Plc,GB0005405286,upstream,income_wealth,suppliers,1.8974670100333095e-09,0.000257
RIO,Rio Tinto Plc,GB0007188757,downstream,employment,customers,0.002634354335791691,142.389293
RIO,Rio Tinto Plc,GB0007188757,own_ops,employment,employees,4.65959758874294e-05,2.518556
RIO,Rio Tinto Plc,GB0007188757,upstream,employment,employees,3.986391154822496e-05,2.154681
RIO,Rio Tinto Plc,GB0007188757,upstream,employment,suppliers,1.7084533520667838e-05,0.923435
RIO,Rio Tinto Plc,GB0007188757,own_ops,health,gov_communities,-8.300991671628e-06,-0.448676
RIO,Rio Tinto Plc,GB0007188757,upstream,health,gov_communities,-4.6350848016294e-06,-0.250531
RIO,Rio Tinto Plc,GB0007188757,downstream,income_wealth,customers,0.0003699740844317533,19.997442
RIO,Rio Tinto Plc,GB0007188757,own_ops,income_wealth,gov_communities,1.7106777523217912e-09,9.2e-05
RIO,Rio Tinto Plc,GB0007188757,own_ops,income_wealth,shareholders,1.7106777523217912e-09,9.2e-05
RIO,Rio Tinto Plc,GB0007188757,upstream,income_wealth,gov_communities,1.0345436574903477e-09,5.6e-05
RIO,Rio Tinto Plc,GB0007188757,upstream,income_wealth,suppliers,2.4139352008108113e-09,0.00013
SSE,Sse Plc,GB0007908733,own_ops,employment,employees,8.631675271903204e-06,0.115403
SSE,Sse Plc,GB0007908733,upstream,employment,employees,1.6411891800890285e-05,0.219423
SSE,Sse Plc,GB0007908733,upstream,employment,suppliers,7.033667914667265e-06,0.094038
SSE,Sse Plc,GB0007908733,downstream,energy,customers,0.0005576684936352231,7.455885
SSE,Sse Plc,GB0007908733,own_ops,health,gov_communities,-7.65498180921e-07,-0.010235
SSE,Sse Plc,GB0007908733,upstream,health,gov_communities,-9.961248613152e-07,-0.013318
SSE,Sse Plc,GB0007908733,downstream,income_wealth,customers,6.56171015953961e-06,0.087728
SSE,Sse Plc,GB0007908733,own_ops,income_wealth,gov_communities,1.1514147998073277e-09,1.5e-05
SSE,Sse Plc,GB0007908733,own_ops,income_wealth,shareholders,1.1514147998073277e-09,1.5e-05
SSE,Sse Plc,GB0007908733,upstream,income_wealth,gov_communities,1.3947833704167226e-09,1.9e-05
SSE,Sse Plc,GB0007908733,upstream,income_wealth,suppliers,3.2544945309723526e-09,4.4e-05
BP/,Bp Plc,GB0007980591,own_ops,employment,employees,2.3280870741742195e-05,4.892908
BP/,Bp Plc,GB0007980591,upstream,employment,employees,3.507335646217038e-05,7.371318
BP/,Bp Plc,GB0007980591,upstream,employment,suppliers,1.503143848378731e-05,3.159136
BP/,Bp Plc,GB0007980591,downstream,energy,customers,0.0009892755984088099,207.914666
BP/,Bp Plc,GB0007980591,own_ops,health,gov_communities,-9.98015369115e-07,-0.209751
BP/,Bp Plc,GB0007980591,upstream,health,gov_communities,-2.131846743096e-06,-0.448047
BP/,Bp Plc,GB0007980591,own_ops,income_wealth,gov_communities,9.77001036719052e-10,0.000205
BP/,Bp Plc,GB0007980591,own_ops,income_wealth,shareholders,9.77001036719052e-10,0.000205
BP/,Bp Plc,GB0007980591,upstream,income_wealth,gov_communities,1.4372488452376383e-09,0.000302
BP/,Bp Plc,GB0007980591,upstream,income_wealth,suppliers,3.3535806388878224e-09,0.000705
LLOY,Lloyds Banking Group Plc,GB0008706128,own_ops,employment,employees,9.429322819203393e-06,0.644066
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,employment,employees,1.2865179010860098e-05,0.878751
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,employment,suppliers,5.513648147511471e-06,0.376607
LLOY,Lloyds Banking Group Plc,GB0008706128,downstream,health,customers,0.000109462430255,7.476784
LLOY,Lloyds Banking Group Plc,GB0008706128,own_ops,health,gov_communities,-4.694371774215136e-10,-3.2e-05
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,health,gov_communities,-8.919306371008758e-09,-0.000609
LLOY,Lloyds Banking Group Plc,GB0008706128,downstream,income_wealth,customers,0.0009845702979007886,67.250651
LLOY,Lloyds Banking Group Plc,GB0008706128,own_ops,income_wealth,gov_communities,1.721571816660804e-09,0.000118
LLOY,Lloyds Banking Group Plc,GB0008706128,own_ops,income_wealth,shareholders,1.721571816660804e-09,0.000118
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,income_wealth,gov_communities,1.0670569100035173e-09,7.3e-05
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,income_wealth,suppliers,2.4897994566748736e-09,0.00017
AZN,Astrazeneca Plc,GB0009895292,own_ops,employment,employees,3.4249627995529667e-05,1.569298
AZN,Astrazeneca Plc,GB0009895292,upstream,employment,employees,2.9086593180788084e-05,1.332731
