ticker,company_name,isin,scope,category,stakeholder,wellby_per_dollar,wellby_abs
8750,Dai-Ichi Life Holdings Inc,JP3476480003,upstream,leisure,employees,3.4737081121007818e-06,219940.990192043
8750,Dai-Ichi Life Holdings Inc,JP3476480003,upstream,water,employees,8.807513816031925e-06,557655.7520996339
8766,Tokio Marine Holdings Inc,JP3910660004,downstream,housing,employees,8.920091897068116e-07,41819.79923826754
8766,Tokio Marine Holdings Inc,JP3910660004,downstream,mobility,customers,7.772517658006134e-06,364396.6136050042
8766,Tokio Marine Holdings Inc,JP3910660004,downstream,mobility,gov_communities,4.270200978768185e-07,20019.855142729517
8766,Tokio Marine Holdings Inc,JP3910660004,downstream,mobility,shareholders,-0.00020672790425598295,-9691962.316861972
8766,Tokio Marine Holdings Inc,JP3910660004,downstream,nutrition,suppliers,-4.793012749405091e-06,-224709.37882653406
8766,Tokio Marine Holdings Inc,JP3910660004,own_ops,housing,gov_communities,-0.00030321793044389207,-14215675.267621858
8766,Tokio Marine Holdings Inc,JP3910660004,own_ops,nutrition,employees,-3.95996873176971e-05,-1856540.2606093977
8766,Tokio Marine Holdings Inc,JP3910660004,upstream,housing,gov_communities,0.00018779148501970726,8804171.85473343
8766,Tokio Marine Holdings Inc,JP3910660004,upstream,income_wealth,gov_communities,4.872840950161343e-05,2284519.404141292
8766,Tokio Marine Holdings Inc,JP3910660004,upstream,income_wealth,suppliers,1.0766023280652163e-05,504740.23965983104
8795,T&D Holdings Inc,JP3539220008,downstream,connectivity,employees,1.8155694950417875e-05,262934.04229704273
8795,T&D Holdings Inc,JP3539220008,downstream,connectivity,shareholders,9.72557737760682e-08,1408.4756218642995
8795,T&D Holdings Inc,JP3539220008,downstream,connectivity,suppliers,8.137428536268871e-08,1178.4770479938231
8795,T&D Holdings Inc,JP3539220008,own_ops,leisure,customers,-5.441313367577667e-07,-7880.207962566593
8795,T&D Holdings Inc,JP3539220008,upstream,leisure,customers,-1.4453103098985668e-06,-20931.244063806826
8795,T&D Holdings Inc,JP3539220008,upstream,leisure,employees,6.052949136074974e-05,876598.9891948227
8795,T&D Holdings Inc,JP3539220008,upstream,mobility,customers,9.682369197466321e-07,14022.181354416281
8795,T&D Holdings Inc,JP3539220008,upstream,mobility,employees,-9.253071526181401e-07,-13400.464739503377
8795,T&D Holdings Inc,JP3539220008,upstream,mobility,shareholders,-3.982823036093834e-06,-57679.9601168574
8795,T&D Holdings Inc,JP3539220008,upstream,water,customers,2.334752810683484e-05,338123.10459824133
8795,T&D Holdings Inc,JP3539220008,upstream,water,employees,-3.5254381767963365e-07,-5105.603025523637
8795,T&D Holdings Inc,JP3539220008,upstream,water,gov_communities,-5.606668557991864e-07,-8119.678325717862
9434,Softbank Corp,JP3732000009,own_ops,leisure,shareholders,4.740144590746317e-07,19096.724795920687
9434,Softbank Corp,JP3732000009,own_ops,leisure,suppliers,5.88179865711666e-06,236961.31649496345
9434,Softbank Corp,JP3732000009,upstream,employment,customers,-1.3645746396455358e-07,-5497.4918713820425
9434,Softbank Corp,JP3732000009,upstream,leisure,suppliers,2.8076087828182668e-05,1131107.5270733172
9984,Softbank Group Corp,JP3436100006,downstream,income_wealth,shareholders,5.9943922286568875e-06,268191.386179156
9984,Softbank Group Corp,JP3436100006,downstream,water,customers,1.717412990017699e-07,7683.770979032805
9984,Softbank Group Corp,JP3436100006,own_ops,income_wealth,employees,0.00014620436313507942,6541238.764321445
9984,Softbank Group Corp,JP3436100006,own_ops,water,employees,-4.5195644256203404e-07,-20220.70298367358
9984,Softbank Group Corp,JP3436100006,upstream,income_wealth,suppliers,-9.318765287618406e-06,-416925.1000988567
9984,Softbank Group Corp,JP3436100006,upstream,water,employees,-8.111537294947379e-06,-362913.2609601178
9984,Softbank Group Corp,JP3436100006,upstream,water,shareholders,1.8804649457222417e-06,84132.71624829246
A,Agilent Technologies Inc,US00846U1016,downstream,energy,employees,9.71407281785775e-08,663.76259564422
A,Agilent Technologies Inc,US00846U1016,downstream,housing,shareholders,8.503778957060947e-07,5810.632161359746
A,Agilent Technologies Inc,US00846U1016,downstream,housing,suppliers,7.405739478537713e-05,506034.178568482
A,Agilent Technologies Inc,US00846U1016,downstream,nutrition,customers,-1.213701239510468e-07,-829.3220569575028
A,Agilent Technologies Inc,US00846U1016,downstream,safety,shareholders,1.1211786324128169e-05,76610.13595276777
A,Agilent Technologies Inc,US00846U1016,downstream,safety,suppliers,-2.948024635523306e-07,-2014.385233453075
A,Agilent Technologies Inc,US00846U1016,own_ops,nutrition,shareholders,9.791967079312015e-09,66.908511052939
A,Agilent Technologies Inc,US00846U1016,upstream,energy,customers,2.2111973744551185e-06,15109.111659651824
A,Agilent Technologies Inc,US00846U1016,upstream,energy,suppliers,-6.986911091079456e-06,-47741.56348534593
A,Agilent Technologies Inc,US00846U1016,upstream,housing,shareholders,4.832527536343786e-07,3302.0660655837087
A,Agilent Technologies Inc,US00846U1016,upstream,housing,suppliers,-8.555355994460433e-08,-584.5874751014813
A,Agilent Technologies Inc,US00846U1016,upstream,knowledge,customers,2.511413550913994e-06,17160.48879339532
A,Agilent Technologies Inc,US00846U1016,upstream,nutrition,gov_communities,3.5713789188106477e-08,244.03232152233156
A,Agilent Technologies Inc,US00846U1016,upstream,safety,customers,2.5446859313940235e-06,17387.838969215365
A,Agilent Technologies Inc,US00846U1016,upstream,safety,shareholders,4.4304687072573043e-07,3027.339267668916
AAL,Anglo American Plc,GB00B1XZS820,downstream,connectivity,employees,1.6932603304730608e-07,5191.812174664271
AAL,Anglo American Plc,GB00B1XZS820,downstream,safety,customers,0.00013621468489395018,4176564.2687848904
AAL,Anglo American Plc,GB00B1XZS820,own_ops,connectivity,gov_communities,6.0230679391030024e-05,1846770.8061363879
AAL,Anglo American Plc,GB00B1XZS820,own_ops,connectivity,shareholders,1.7498802816011776e-07,5365.418173875111
AAL,Anglo American Plc,GB00B1XZS820,own_ops,connectivity,suppliers,-4.8057678871342055e-06,-147352.67682119078
AAL,Anglo American Plc,GB00B1XZS820,own_ops,mobility,employees,-1.7634617539197675e-06,-54070.61181783896
AAL,Anglo American Plc,GB00B1XZS820,own_ops,safety,gov_communities,2.6042256355963657e-06,79849.8028751706
AAL,Anglo American Plc,GB00B1XZS820,upstream,connectivity,customers,-4.410514472759055e-06,-135233.56287338323
AAL,Anglo American Plc,GB00B1XZS820,upstream,connectivity,gov_communities,8.048525244815677e-06,246780.9031021977
AAL,Anglo American Plc,GB00B1XZS820,upstream,mobility,suppliers,-4.8789702243224e-08,-1495.9717979919044
AAL,Anglo American Plc,GB00B1XZS820,upstream,safety,employees,2.555234706678065e-06,78347.66113932135
AAL,Anglo American Plc,GB00B1XZS820,upstream,safety,gov_communities,1.2696731751816031e-06,38930.249118343505
AAL,Anglo American Plc,GB00B1XZS820,upstream,safety,suppliers,-8.497248828386723e-06,-260539.4995939272
ABBN,Abb Ltd-Reg,CH0012221716,downstream,income_wealth,suppliers,7.462539759032594e-06,239435.4389177656
ABBN,Abb Ltd-Reg,CH0012221716,downstream,knowledge,gov_communities,5.324276276733256e-05,1708292.97853461
ABBN,Abb Ltd-Reg,CH0012221716,downstream,safety,employees,-6.822050294347817e-07,-21888.53472531438
ABBN,Abb Ltd-Reg,CH0012221716,downstream,water,employees,0.00013699416696165347,4395455.107081312
ABBN,Abb Ltd-Reg,CH0012221716,downstream,water,gov_communities,2.0272263967399683e-06,65043.51839487395
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,housing,gov_communities,-5.195233960199054e-06,-166688.97770830742
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,housing,suppliers,0.0006878532497209523,22069757.760231763
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,income_wealth,shareholders,1.182864389979143e-06,37952.18029519301
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,knowledge,employees,1.2112847458239914e-08,388.6404684406785
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,knowledge,shareholders,2.92914409659466e-07,9398.152975635774
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,knowledge,suppliers,2.3411156457686907e-07,7511.464867217553
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,safety,shareholders,-1.4210032216803114e-06,-45592.85994754836
ABBN,Abb Ltd-Reg,CH0012221716,own_ops,water,shareholders,-1.1357103138300955e-06,-36439.24270503233
ABBN,Abb Ltd-Reg,CH0012221716,upstream,housing,customers,-7.917942500423988e-06,-254047.02676725367
ABBN,Abb Ltd-Reg,CH0012221716,upstream,housing,employees,-6.976733301511033e-05,-2238483.4844431547
ABBN,Abb Ltd-Reg,CH0012221716,upstream,safety,suppliers,4.859357620940369e-07,15591.239208071931
ABBN,Abb Ltd-Reg,CH0012221716,upstream,water,customers,1.6108399905726744e-05,516837.68880724447
ABBN,Abb Ltd-Reg,CH0012221716,upstream,water,gov_communities,-4.367652408815371e-06,-140136.040183793
ABBN,Abb Ltd-Reg,CH0012221716,upstream,water,suppliers,-0.001729410341182375,-55488096.208629675
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,downstream,energy,customers,-8.746925795752508e-07,-51949.20812365975
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,downstream,energy,suppliers,-2.448611013756591e-06,-145426.41167631306
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,downstream,mobility,customers,2.212257722873863e-05,1313890.6119971352
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,downstream,mobility,shareholders,5.947219533847058e-06,353213.63475032884
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,own_ops,energy,employees,3.4368349496860096e-07,20411.840486243218
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,energy,employees,3.040019159694036e-07,18055.09635208608
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,mobility,employees,-6.903777969994573e-05,-4100249.6988935596
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,mobility,gov_communities,-1.6646972937721283e-06,-98868.68620636505
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,safety,customers,-1.3785039862711366e-06,-81871.26786518372
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,safety,employees,-3.6378423374184516e-07,-21605.651302013084
ABI,Anheuser-Busch Inbev Sa/Nv,BE0974293251,upstream,safety,gov_communities,4.683919999173162e-06,278184.5193996929
ACA,Credit Agricole Sa,FR0000045072,downstream,employment,gov_communities,4.966727152069845e-08,5241.794931878493
ACA,Credit Agricole Sa,FR0000045072,downstream,employment,shareholders,4.6156183783940896e-05,4871241.016988149
ACA,Credit Agricole Sa,FR0000045072,downstream,housing,customers,-3.9106711249451765e-05,-4127252.304254003
ACA,Credit Agricole Sa,FR0000045072,downstream,housing,employees,-6.113213346293575e-07,-64517.759391593405
ACA,Credit Agricole Sa,FR0000045072,downstream,housing,shareholders,0.001167568924037571,123223134.29455121
ACA,Credit Agricole Sa,FR0000045072,downstream,mobility,employees,2.361151021455223e-06,249191.65234405585
ACA,Credit Agricole Sa,FR0000045072,downstream,mobility,shareholders,7.849294879531174e-08,8284.005313478858
ACA,Credit Agricole Sa,FR0000045072,own_ops,housing,employees,-5.894962286764112e-06,-622143.767762591
ACA,Credit Agricole Sa,FR0000045072,own_ops,housing,gov_communities,4.162019477139382e-08,4392.520856024264
ACA,Credit Agricole Sa,FR0000045072,upstream,housing,employees,-4.820386413318041e-07,-50873.49535699062
ACA,Credit Agricole Sa,FR0000045072,upstream,leisure,suppliers,8.604250181882584e-08,9080.771625880623
ACA,Credit Agricole Sa,FR0000045072,upstream,mobility,employees,-2.4626425243081173e-05,-2599028.8388536023
ACA,Credit Agricole Sa,FR0000045072,upstream,mobility,shareholders,-3.4591250511382434e-06,-365069.86606328865
ACS,Acs Actividades Cons Y Serv,ES0167050915,downstream,mobility,employees,-8.562863485227174e-07,-33090.3810294928
ACS,Acs Actividades Cons Y Serv,ES0167050915,downstream,mobility,gov_communities,2.6829528427611288e-06,103680.19063283163
ACS,Acs Actividades Cons Y Serv,ES0167050915,downstream,nutrition,employees,2.2330496255793133e-06,86294.10371386452
ACS,Acs Actividades Cons Y Serv,ES0167050915,downstream,nutrition,gov_communities,-3.0348180994340106e-07,-11727.769272361385
ACS,Acs Actividades Cons Y Serv,ES0167050915,downstream,nutrition,shareholders,1.6898226849211425e-09,65.30160922545373
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,employment,employees,8.66929424305127e-07,33501.67268861279
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,employment,suppliers,4.97904360719416e-06,192410.4598990275
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,energy,customers,-2.470238528910069e-07,-9546.004592551244
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,energy,employees,-1.3509982521414338e-06,-52208.057515648696
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,energy,shareholders,-1.0042923492465185e-06,-38809.93380182341
ACS,Acs Actividades Cons Y Serv,ES0167050915,own_ops,mobility,customers,4.6833898108119396e-08,1809.8519685240524
ADBE,Adobe Inc,US00724F1012,downstream,housing,employees,-4.413961429265951e-07,-8548.960496202295
ADBE,Adobe Inc,US00724F1012,downstream,housing,gov_communities,1.1725287380442289e-07,2270.9536598440627
ADBE,Adobe Inc,US00724F1012,downstream,housing,suppliers,4.006574506786269e-06,77599.33504743646
ADBE,Adobe Inc,US00724F1012,downstream,leisure,gov_communities,-1.3625619894786797e-06,-26390.10061222307
ADBE,Adobe Inc,US00724F1012,downstream,leisure,suppliers,-2.6320212200436216e-06,-50976.986989804864
ADBE,Adobe Inc,US00724F1012,downstream,mobility,shareholders,6.702981561410874e-07,12982.334688140581
ADBE,Adobe Inc,US00724F1012,own_ops,housing,employees,5.725691811335086e-07,11089.519900193794
ADBE,Adobe Inc,US00724F1012,own_ops,leisure,customers,3.5075440828150166e-05,679341.1379596124
ADBE,Adobe Inc,US00724F1012,upstream,mobility,employees,6.894557781366233e-07,13353.379510950119
ADI,Analog Devices Inc,US0326541051,downstream,connectivity,shareholders,2.2937024702613866e-08,282.25247495900305
ADI,Analog Devices Inc,US0326541051,downstream,income_wealth,customers,5.897570491082715e-06,72572.789580838
ADI,Analog Devices Inc,US0326541051,downstream,income_wealth,gov_communities,-2.149990255068892e-06,-26456.791083360455
ADI,Analog Devices Inc,US0326541051,downstream,nutrition,customers,1.4421678657855724e-07,1774.6654359138995
ADI,Analog Devices Inc,US0326541051,downstream,nutrition,suppliers,3.571723692070384e-05,439519.8876171979
ADI,Analog Devices Inc,US0326541051,downstream,safety,gov_communities,-0.00013084350146154775,-1610099.9409751345
ADI,Analog Devices Inc,US0326541051,own_ops,income_wealth,suppliers,3.4378631123992954e-07,4230.476204415402
ADI,Analog Devices Inc,US0326541051,own_ops,nutrition,customers,1.2845650992677367e-05,158072.67211643106
ADI,Analog Devices Inc,US0326541051,own_ops,nutrition,employees,0.0004504064656300722,5542494.779069479
ADI,Analog Devices Inc,US0326541051,own_ops,nutrition,suppliers,-7.185581123925645e-06,-88422.45594371198
ADI,Analog Devices Inc,US0326541051,upstream,connectivity,shareholders,1.6261487589446746e-05,200106.38599144053
ADI,Analog Devices Inc,US0326541051,upstream,housing,shareholders,4.827779152055148e-05,594084.2946678071
ADI,Analog Devices Inc,US0326541051,upstream,nutrition,gov_communities,3.8184672133949653e-07,4698.830103312029
ADI,Analog Devices Inc,US0326541051,upstream,safety,customers,2.5957755849388388e-05,319424.2029148828
ADM,Admiral Group Plc,GB00B02J6398,downstream,nutrition,employees,1.7508594113311834e-08,85.10892581292656
ADM,Admiral Group Plc,GB00B02J6398,downstream,water,customers,-3.3195303856836205e-06,-16136.170814200364
ADM,Admiral Group Plc,GB00B02J6398,own_ops,mobility,gov_communities,-0.00033575468217591435,-1632096.794963476
ADM,Admiral Group Plc,GB00B02J6398,own_ops,mobility,suppliers,4.568971216661105e-08,222.09677704765298
ADM,Admiral Group Plc,GB00B02J6398,own_ops,nutrition,suppliers,-2.480479927122438e-07,-1205.7563316143628
ADM,Admiral Group Plc,GB00B02J6398,upstream,energy,gov_communities,2.6214137411368278e-06,12742.639767391296
ADM,Admiral Group Plc,GB00B02J6398,upstream,energy,suppliers,-1.0286516559013625e-05,-50002.551263034045
ADM,Admiral Group Plc,GB00B02J6398,upstream,water,customers,-6.308277134906226e-07,-3066.440898723646
ADM,Admiral Group Plc,GB00B02J6398,upstream,water,shareholders,4.674376962125127e-08,227.22052925350994
ADSK,Autodesk Inc,US0527691069,downstream,connectivity,shareholders,1.280975090565997e-05,69685.04492679024
ADSK,Autodesk Inc,US0527691069,downstream,employment,customers,-1.6589580379307423e-06,-9024.731726343238
ADSK,Autodesk Inc,US0527691069,downstream,employment,employees,7.259596341485027e-06,39492.20409767855
ADSK,Autodesk Inc,US0527691069,downstream,income_wealth,customers,3.3222063505381335e-07,1807.2802546927446
ADSK,Autodesk Inc,US0527691069,downstream,income_wealth,gov_communities,1.7037686958409647e-07,926.8501705374847
ADSK,Autodesk Inc,US0527691069,downstream,safety,employees,-2.625685838244048e-06,-14283.730960047622
ADSK,Autodesk Inc,US0527691069,own_ops,connectivity,customers,2.1156568116342978e-07,1150.917305529058
ADSK,Autodesk Inc,US0527691069,own_ops,employment,employees,4.6153871092984584e-06,25107.705874583615
ADSK,Autodesk Inc,US0527691069,own_ops,employment,shareholders,8.557426635274453e-07,4655.240089589302
ADSK,Autodesk Inc,US0527691069,own_ops,employment,suppliers,-2.1570437863419125e-06,-11734.318197700004
ADSK,Autodesk Inc,US0527691069,own_ops,income_wealth,suppliers,4.521993348160873e-06,24599.643813995146
ADSK,Autodesk Inc,US0527691069,own_ops,nutrition,customers,-2.43753559287812e-06,-13260.19362525697
ADSK,Autodesk Inc,US0527691069,upstream,employment,customers,1.952106695207354e-05,106194.60421928005
ADSK,Autodesk Inc,US0527691069,upstream,nutrition,suppliers,7.617256498352468e-06,41437.87535103743
ADSK,Autodesk Inc,US0527691069,upstream,safety,customers,-1.303126240311634e-05,-70890.06747295288
ADSK,Autodesk Inc,US0527691069,upstream,safety,suppliers,-1.5344914962786655e-06,-8347.63373975594
AI,Air Liquide Sa,FR0000120073,own_ops,income_wealth,employees,6.551031666827453e-07,19556.617957124992
AI,Air Liquide Sa,FR0000120073,own_ops,mobility,shareholders,4.7093431514612184e-07,14058.674957792085
AIR.FP,Airbus Se,NL0000235190,downstream,income_wealth,gov_communities,2.0604425167044496e-06,145813.95234162
AIR.FP,Airbus Se,NL0000235190,downstream,knowledge,employees,3.089859547151746e-06,218664.0146949125
AIR.FP,Airbus Se,NL0000235190,downstream,knowledge,shareholders,6.090894708257111e-07,43104.20812555105
AIR.FP,Airbus Se,NL0000235190,downstream,leisure,customers,0.00012088067064049578,8554515.937667679
AIR.FP,Airbus Se,NL0000235190,downstream,leisure,gov_communities,2.1612821294770094e-06,152950.197285004
AIR.FP,Airbus Se,NL0000235190,downstream,water,employees,1.5755580518467312e-06,111499.51761376347
AIR.FP,Airbus Se,NL0000235190,own_ops,income_wealth,employees,1.1430517205284487e-06,80891.7927823218
AIR.FP,Airbus Se,NL0000235190,own_ops,knowledge,shareholders,1.8227971924983997e-07,12899.620387396872
AIR.FP,Airbus Se,NL0000235190,upstream,income_wealth,employees,1.2228117226911354e-06,86536.2701505714
AIR.FP,Airbus Se,NL0000235190,upstream,knowledge,customers,-7.682514950248411e-06,-543678.2922782162
AIR.FP,Airbus Se,NL0000235190,upstream,leisure,customers,-7.770501409089822e-05,-5499049.41753849
AIR.FP,Airbus Se,NL0000235190,upstream,water,shareholders,6.613620082009424e-06,468034.4516410651
AKRBP,Aker Bp Asa,NO0010345853,downstream,employment,customers,1.2213712407410062e-05,165917.29833558606
AKRBP,Aker Bp Asa,NO0010345853,upstream,leisure,employees,-1.7976585115640144e-08,-244.2031002692647
AKRBP,Aker Bp Asa,NO0010345853,upstream,safety,customers,-6.541542769600782e-07,-8886.365316906953
AKRBP,Aker Bp Asa,NO0010345853,upstream,safety,employees,5.057056828165312e-07,6869.763905277997
AKRBP,Aker Bp Asa,NO0010345853,upstream,safety,shareholders,6.198216092835955e-07,8419.972849529096
ALB,Albemarle Corp,US0126531013,downstream,housing,employees,-1.917716020502939e-06,-18443.058512380867
ALB,Albemarle Corp,US0126531013,downstream,housing,suppliers,0.00011321861900086174,1088846.1026550878
ALB,Albemarle Corp,US0126531013,downstream,income_wealth,gov_communities,6.431076515056163e-06,61848.94906059814
ALB,Albemarle Corp,US0126531013,downstream,income_wealth,shareholders,2.8128499396017473e-07,2705.1740439137925
ALB,Albemarle Corp,US0126531013,downstream,knowledge,shareholders,8.240803402416679e-09,79.25345448172169
ALB,Albemarle Corp,US0126531013,downstream,knowledge,suppliers,1.4847157189840164e-06,14278.808012613083
ALB,Albemarle Corp,US0126531013,own_ops,housing,suppliers,6.7906501160893865e-06,65307.040296454856
ALB,Albemarle Corp,US0126531013,own_ops,income_wealth,employees,4.852026044759796e-06,46662.90487766391
ALB,Albemarle Corp,US0126531013,own_ops,income_wealth,gov_communities,1.1441936852829422e-05,110039.39510103113
ALB,Albemarle Corp,US0126531013,own_ops,income_wealth,shareholders,7.15866093022773e-05,688462.7389818613
ALB,Albemarle Corp,US0126531013,own_ops,knowledge,shareholders,8.023279184476645e-06,77161.48057294879
ALB,Albemarle Corp,US0126531013,own_ops,leisure,shareholders,-8.676050772029038e-06,-83439.31548475768
ALB,Albemarle Corp,US0126531013,own_ops,nutrition,customers,-3.926677363137424e-07,-3776.3641536765235
ALB,Albemarle Corp,US0126531013,upstream,housing,customers,-1.296254058907004e-06,-12466.33453532044
ALB,Albemarle Corp,US0126531013,upstream,housing,gov_communities,-6.442779781509976e-07,-6196.150171473774
ALB,Albemarle Corp,US0126531013,upstream,leisure,employees,6.150544601949622e-06,59151.01754586991
ALB,Albemarle Corp,US0126531013,upstream,nutrition,customers,2.5482215479426955e-06,24506.756270874495
ALB,Albemarle Corp,US0126531013,upstream,nutrition,gov_communities,-3.1516771613847858e-06,-30310.309596469764
ALB,Albemarle Corp,US0126531013,upstream,safety,shareholders,1.3685177052508798e-06,13161.308474938762
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,leisure,customers,3.450841194171128e-07,1442.3757006572596
ALL,Aristocrat Leisure Ltd,AU000000ALL7,downstream,leisure,shareholders,-0.00024438748000458956,-1021485.9011735832
ALL,Aristocrat Leisure Ltd,AU000000ALL7,own_ops,housing,customers,-1.8606345127382397e-06,-7777.042923653039
ALL,Aristocrat Leisure Ltd,AU000000ALL7,own_ops,housing,gov_communities,4.770221924538567e-06,19938.47819574781
ALL,Aristocrat Leisure Ltd,AU000000ALL7,own_ops,housing,suppliers,2.0558716278719502e-05,85930.91112746618
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,energy,shareholders,-2.396844057441676e-05,-100182.80854413568
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,health,customers,-4.4916191218156865e-06,-18773.979772982766
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,health,employees,-0.0001182118901347592,-494099.6941474638
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,health,shareholders,4.0350672789172566e-07,1686.5693511072768
ALL,Aristocrat Leisure Ltd,AU000000ALL7,upstream,leisure,customers,3.363713692544039e-05,140595.8321782172
ALO,Alstom,FR0010220475,downstream,connectivity,employees,3.0939595910529213e-06,59271.47891933538
ALO,Alstom,FR0010220475,downstream,connectivity,shareholders,2.47239397886213e-07,4736.404703609845
ALO,Alstom,FR0010220475,downstream,energy,gov_communities,-7.358039919106958e-07,-14095.914801671905
ALO,Alstom,FR0010220475,downstream,energy,shareholders,-2.6758227352839177e-06,-51261.16427147166
ALO,Alstom,FR0010220475,downstream,knowledge,customers,-3.619678366344536e-07,-6934.275761260089
ALO,Alstom,FR0010220475,downstream,knowledge,suppliers,0.0034978111841236087,67008128.50404543
ALO,Alstom,FR0010220475,own_ops,connectivity,customers,1.00644632830597e-05,192806.53342769996
ALO,Alstom,FR0010220475,own_ops,connectivity,gov_communities,1.3045489133438664e-05,249914.52260754583
ALO,Alstom,FR0010220475,own_ops,connectivity,shareholders,1.5532842967930111e-06,29756.515799151202
ALO,Alstom,FR0010220475,own_ops,energy,customers,-1.2026896808406433e-06,-23040.11864621314
ALO,Alstom,FR0010220475,own_ops,mobility,employees,0.00016482768221583863,3157630.2806379753
ALO,Alstom,FR0010220475,upstream,energy,employees,-0.00013416754955687787,-2570269.2136690384
ALO,Alstom,FR0010220475,upstream,energy,shareholders,1.2868947789210313e-07,2465.3249182954823
ALO,Alstom,FR0010220475,upstream,housing,shareholders,-7.99709559012429e-06,-153201.63975530543
ALO,Alstom,FR0010220475,upstream,knowledge,shareholders,1.1833904607245548e-08,226.70400398574012
ALV,Allianz Se-Reg,DE0008404005,downstream,employment,gov_communities,7.72160292698455e-06,1040654.0937068885
ALV,Allianz Se-Reg,DE0008404005,downstream,mobility,gov_communities,-6.961014465077737e-07,-93814.82404541298
ALV,Allianz Se-Reg,DE0008404005,downstream,mobility,suppliers,3.322561936655997e-05,4477875.531377565
ALV,Allianz Se-Reg,DE0008404005,downstream,nutrition,gov_communities,-5.1342300147191766e-05,-6919492.666708294
ALV,Allianz Se-Reg,DE0008404005,own_ops,knowledge,suppliers,-2.3691843120950853e-05,-3192991.6319728703
ALV,Allianz Se-Reg,DE0008404005,own_ops,leisure,employees,-6.088554084940487e-05,-8205652.107681598
ALV,Allianz Se-Reg,DE0008404005,own_ops,mobility,customers,-2.915148437418253e-06,-392879.71472359216
ALV,Allianz Se-Reg,DE0008404005,own_ops,mobility,gov_communities,-1.1393193496054018e-06,-153548.0853415688
ALV,Allianz Se-Reg,DE0008404005,own_ops,mobility,shareholders,3.826423297688125e-06,515693.8405986655
ALV,Allianz Se-Reg,DE0008404005,own_ops,nutrition,gov_communities,-1.1635688274651025e-07,-15681.623039429645
ALV,Allianz Se-Reg,DE0008404005,own_ops,nutrition,suppliers,1.5202454746401367e-06,204886.1734517413
ALV,Allianz Se-Reg,DE0008404005,own_ops,water,customers,3.704356537942236e-06,499242.68732954725
ALV,Allianz Se-Reg,DE0008404005,own_ops,water,shareholders,1.7145575067724566e-07,23107.394995451094
ALV,Allianz Se-Reg,DE0008404005,upstream,employment,shareholders,0.00030568866307539253,41198202.19160429
ALV,Allianz Se-Reg,DE0008404005,upstream,knowledge,suppliers,1.873782896244244e-05,2525330.375225631
ALV,Allianz Se-Reg,DE0008404005,upstream,leisure,customers,-2.0414617351478496e-05,-2751314.114331469
ALV,Allianz Se-Reg,DE0008404005,upstream,nutrition,gov_communities,1.2849233658843586e-07,17317.139633459265
ALV,Allianz Se-Reg,DE0008404005,upstream,water,customers,-6.018572211931628e-07,-81113.36298748406
ALV,Allianz Se-Reg,DE0008404005,upstream,water,suppliers,1.347872737573433e-07,18165.519457751703
AMAT,Applied Materials Inc,US0382221051,downstream,connectivity,customers,1.4862847024234408e-05,393181.75517909706
AMAT,Applied Materials Inc,US0382221051,downstream,connectivity,employees,0.0015097786707678228,39939684.956491984
AMAT,Applied Materials Inc,US0382221051,downstream,connectivity,shareholders,4.126351104681051e-06,109158.49212323253
AMAT,Applied Materials Inc,US0382221051,downstream,nutrition,shareholders,4.663537649208467e-05,1233692.249721608
AMAT,Applied Materials Inc,US0382221051,downstream,water,customers,1.062387209785947e-05,281043.9124767744
AMAT,Applied Materials Inc,US0382221051,downstream,water,gov_communities,-3.554810773227838e-06,-94038.96419496923
AMAT,Applied Materials Inc,US0382221051,own_ops,connectivity,shareholders,1.3403790066429264e-06,35458.386241731976
AMAT,Applied Materials Inc,US0382221051,own_ops,nutrition,customers,-4.504887166551977e-05,-1191722.85103966
